title,authors,conference_name,conference_year,link
A Self-explaining Neural Architecture for Generalizable Concept Learning.,"Sanchit Sinha, Guangzhi Xiong, Aidong Zhang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/56
When Fairness Meets Privacy: Exploring Privacy Threats in Fair Binary Classifiers via Membership Inference Attacks.,"Huan Tian, Guangsheng Zhang, Bo Liu, Tianqing Zhu, Ming Ding, Wanlei Zhou","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/57
On the Effects of Fairness to Adversarial Vulnerability.,"Cuong Tran, Keyu Zhu, Pascal Van Hentenryck, Ferdinando Fioretto","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/58
Attribution Quality Metrics with Magnitude Alignment.,"Chase Walker, Dominic Simon, Kenny Chen, Rickard Ewetz","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/59
CMACE: CMAES-based Counterfactual Explanations for Black-box Models.,"Xudong Yin, Yao Yang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/60
BADFSS: Backdoor Attacks on Federated Self-Supervised Learning.,"Jiale Zhang, Chengcheng Zhu, Di Wu, Xiaobing Sun, Jianming Yong, Guodong Long","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/61
PRASS: Probabilistic Risk-averse Robust Learning with Stochastic Search.,"Tianle Zhang, Yanghao Zhang, Ronghui Mu, Jiaxu Liu, Jonathan E. Fieldsend, Wenjie Ruan","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/62
A General Black-box Adversarial Attack on Graph-based Fake News Detectors.,"Peican Zhu, Zechen Pan, Yang Liu, Jiwei Tian, Keke Tang, Zhen Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/63
Bring Metric Functions into Diffusion Models.,"Jie An, Zhengyuan Yang, Jianfeng Wang, Linjie Li, Zicheng Liu, Lijuan Wang, Jiebo Luo","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/64
Attention Shifting to Pursue Optimal Representation for Adapting Multi-granularity Tasks.,"Gairui Bai, Wei Xi, Yihan Zhao, Xinhui Liu, Jizhong Zhao","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/65
SGDCL: Semantic-Guided Dynamic Correlation Learning for Explainable Autonomous Driving.,"Chengtai Cao, Xinhong Chen, Jianping Wang, Qun Song, Rui Tan, Yung-Hui Li","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/66
MLP-DINO: Category Modeling and Query Graphing with Deep MLP for Object Detection.,"Guiping Cao, Wenjian Huang, Xiangyuan Lan, Jianguo Zhang, Dongmei Jiang, Yaowei Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/67
CoAtFormer: Vision Transformer with Composite Attention.,"Zhiyong Chang, Mingjun Yin, Yan Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/68
Enhancing Cross-Modal Retrieval via Visual-Textual Prompt Hashing.,"Bingzhi Chen, Zhongqi Wu, Yishu Liu, Biqing Zeng, Guangming Lu, Zheng Zhang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/69
Evolutionary Generalized Zero-Shot Learning.,"Dubing Chen, Chenyi Jiang, Haofeng Zhang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/70
Cross-Domain Few-Shot Semantic Segmentation via Doubly Matching Transformation.,"Jiayi Chen, Rong Quan, Jie Qin","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/71
Bridging LiDAR Gaps: A Multi-LiDARs Domain Adaptation Dataset for 3D Semantic Segmentation.,"Shaoyang Chen, Bochun Yang, Yan Xia, Ming Cheng, Siqi Shen, Cheng Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/72
A Transformer-Based Adaptive Prototype Matching Network for Few-Shot Semantic Segmentation.,"Sihan Chen, Yadang Chen, Yuhui Zheng, Zhi-Xin Yang, Enhua Wu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/73
D3ETR: Decoder Distillation for Detection Transformer.,"Xiaokang Chen, Jiahui Chen, Yan Liu, Jiaxiang Tang, Gang Zeng","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/74
EVE: Efficient Zero-Shot Text-Based Video Editing With Depth Map Guidance and Temporal Consistency Constraints.,"Yutao Chen, Xingning Dong, Tian Gan, Chunluan Zhou, Ming Yang, Qingpei Guo","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/75
MetaISP: Efficient RAW-to-sRGB Mappings with Merely 1M Parameters.,"Zigeng Chen, Chaowei Liu, Yuan Yuan, Michael Bi Mi, Xinchao Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/76
