title,authors,conference_name,conference_year,link
Catastrophic Data Leakage in Vertical Federated Learning.,"Xiao Jin, Pin-Yu Chen, Chia-Yi Hsu, Chia-Mu Yu, Tianyi Chen",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08040837089cdf46631a10aca5258e16-Abstract.html
Fault-Tolerant Federated Reinforcement Learning with Theoretical Guarantee.,"Flint Xiaofeng Fan, Yining Ma, Zhongxiang Dai, Wei Jing, Cheston Tan, Bryan Kian Hsiang Low",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/080acdcce72c06873a773c4311c2e464-Abstract.html
Compacter: Efficient Low-Rank Hypercomplex Adapter Layers.,"Rabeeh Karimi Mahabadi, James Henderson, Sebastian Ruder",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/081be9fdff07f3bc808f935906ef70c0-Abstract.html
Distilling Image Classifiers in Object Detectors.,"Shuxuan Guo, José M. Álvarez, Mathieu Salzmann",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/082a8bbf2c357c09f26675f9cf5bcba3-Abstract.html
Subgroup Generalization and Fairness of Graph Neural Networks.,"Jiaqi Ma, Junwei Deng, Qiaozhu Mei",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08425b881bcde94a383cd258cea331be-Abstract.html
Scaling Neural Tangent Kernels via Sketching and Random Features.,"Amir Zandieh, Insu Han, Haim Avron, Neta Shoham, Chaewon Kim, Jinwoo Shin",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08ae6a26b7cb089ea588e94aed36bd15-Abstract.html
BatchQuant: Quantized-for-all Architecture Search with Robust Quantizer.,"Haoping Bai, Meng Cao, Ping Huang, Jiulong Shan",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08aee6276db142f4b8ac98fb8ee0ed1b-Abstract.html
Long Short-Term Transformer for Online Action Detection.,"Mingze Xu, Yuanjun Xiong, Hao Chen, Xinyu Li, Wei Xia, Zhuowen Tu, Stefano Soatto",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08b255a5d42b89b0585260b6f2360bdd-Abstract.html
Near Optimal Policy Optimization via REPS.,"Aldo Pacchiano, Jonathan N. Lee, Peter L. Bartlett, Ofir Nachum",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08d562c1eedd30b15b51e35d8486d14c-Abstract.html
Self-Consistent Models and Values.,"Gregory Farquhar, Kate Baumli, Zita Marinho, Angelos Filos, Matteo Hessel, Hado Philip van Hasselt, David Silver",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08f0efebb1c51aada9430a089a2050cc-Abstract.html
Learning on Random Balls is Sufficient for Estimating (Some) Graph Parameters.,"Takanori Maehara, Hoang NT",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08f36fcf88c0a84c19a6ed437b9cbcc9-Abstract.html
Risk-Averse Bayes-Adaptive Reinforcement Learning.,"Marc Rigter, Bruno Lacerda, Nick Hawes",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/08f90c1a417155361a5c4b8d297e0d78-Abstract.html
Iterative Connecting Probability Estimation for Networks.,"Yichen Qin, Linhan Yu, Yang Li",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/0919b5c38396c3f0c41f1112d538e42c-Abstract.html
Learning to Adapt via Latent Domains for Adaptive Semantic Segmentation.,"Yunan Liu, Shanshan Zhang, Yang Li, Jian Yang",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/092cb13c22d51c22b9035a2b4fe76b00-Abstract.html
Single Layer Predictive Normalized Maximum Likelihood for Out-of-Distribution Detection.,"Koby Bibas, Meir Feder, Tal Hassner",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/093b60fd0557804c8ba0cbf1453da22f-Abstract.html
Prototypical Cross-Attention Networks for Multiple Object Tracking and Segmentation.,"Lei Ke, Xia Li, Martin Danelljan, Yu-Wing Tai, Chi-Keung Tang, Fisher Yu",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/093f65e080a295f8076b1c5722a46aa2-Abstract.html
Algorithmic Instabilities of Accelerated Gradient Descent.,"Amit Attia, Tomer Koren",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/094bb65ef46d3eb4be0a87877ec333eb-Abstract.html
Learning Optimal Predictive Checklists.,"Haoran Zhang, Quaid Morris, Berk Ustun, Marzyeh Ghassemi",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/09676fac73eda6cac726c43e43e86c58-Abstract.html
Finite Sample Analysis of Average-Reward TD Learning and $Q$-Learning.,"Sheng Zhang, Zhe Zhang, Siva Theja Maguluri",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/096ffc299200f51751b08da6d865ae95-Abstract.html
Generalization Bounds for Graph Embedding Using Negative Sampling: Linear vs Hyperbolic.,"Atsushi Suzuki, Atsushi Nitanda, Jing Wang, Linchuan Xu, Kenji Yamanishi, Marc Cavazza",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/09779bb7930c8a0a44360e12b538ae3c-Abstract.html
Gradient Starvation: A Learning Proclivity in Neural Networks.,"Mohammad Pezeshki, Sékou-Oumar Kaba, Yoshua Bengio, Aaron C. Courville, Doina Precup, Guillaume Lajoie",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/0987b8b338d6c90bbedd8631bc499221-Abstract.html
Offline Reinforcement Learning as One Big Sequence Modeling Problem.,"Michael Janner, Qiyang Li, Sergey Levine",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/099fe6b0b444c23836c4a5d07346082b-Abstract.html
Optimality and Stability in Federated Learning: A Game-theoretic Approach.,"Kate Donahue, Jon M. Kleinberg",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/09a5e2a11bea20817477e0b1dfe2cc21-Abstract.html
Understanding Deflation Process in Over-parametrized Tensor Decomposition.,"Rong Ge, Yunwei Ren, Xiang Wang, Mo Zhou",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/09a630e07af043e4cae879dd60db1cac-Abstract.html
Privately Learning Subspaces.,"Vikrant Singhal, Thomas Steinke",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/09b69adcd7cbae914c6204984097d2da-Abstract.html
