title,authors,conference_name,conference_year,link
GenCo: Generative Co-training for Generative Adversarial Networks with Limited Data.,"Kaiwen Cui, Jiaxing Huang, Zhipeng Luo, Gongjie Zhang, Fangneng Zhan, Shijian Lu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19928
Unbiased IoU for Spherical Image Object Detection.,"Feng Dai, Bin Chen, Hang Xu, Yike Ma, Xiaodong Li, Bailan Feng, Peng Yuan, Chenggang Yan, Qiang Zhao",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19929
InsCLR: Improving Instance Retrieval with Self-Supervision.,"Zelu Deng, Yujie Zhong, Sheng Guo, Weilin Huang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19930
Spatio-Temporal Recurrent Networks for Event-Based Optical Flow Estimation.,"Ziluo Ding, Rui Zhao, Jiyuan Zhang, Tianxiao Gao, Ruiqin Xiong, Zhaofei Yu, Tiejun Huang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19931
Construct Effective Geometry Aware Feature Pyramid Network for Multi-Scale Object Detection.,"Jinpeng Dong, Yuhao Huang, Songyi Zhang, Shitao Chen, Nanning Zheng",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19932
Complementary Attention Gated Network for Pedestrian Trajectory Prediction.,"Jinghai Duan, Le Wang, Chengjiang Long, Sanping Zhou, Fang Zheng, Liushuai Shi, Gang Hua",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19933
SVT-Net: Super Light-Weight Sparse Voxel Transformer for Large Scale Place Recognition.,"Zhaoxin Fan, Zhenbo Song, Hongyan Liu, Zhiwu Lu, Jun He, Xiaoyong Du",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19934
Backdoor Attacks on the DNN Interpretation System.,"Shihong Fang, Anna Choromanska",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19935
Learning to Learn Transferable Attack.,"Shuman Fang, Jie Li, Xianming Lin, Rongrong Ji",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19936
Perceptual Quality Assessment of Omnidirectional Images.,"Yuming Fang, Liping Huang, Jiebin Yan, Xuelin Liu, Yang Liu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19937
PatchUp: A Feature-Space Block-Level Regularization Technique for Convolutional Neural Networks.,"Mojtaba Faramarzi, Mohammad Amini, Akilesh Badrinaaraayanan, Vikas Verma, Sarath Chandar",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19938
DuMLP-Pin: A Dual-MLP-Dot-Product Permutation-Invariant Network for Set Feature Extraction.,"Jiajun Fei, Ziyu Zhu, Wenlei Liu, Zhidong Deng, Mingyang Li, Huanjun Deng, Shuo Zhang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19939
Attention-Aligned Transformer for Image Captioning.,Zhengcong Fei,36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19940
Model Doctor: A Simple Gradient Aggregation Strategy for Diagnosing and Treating CNN Classifiers.,"Zunlei Feng, Jiacong Hu, Sai Wu, Xiaotian Yu, Jie Song, Mingli Song",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19941
OctAttention: Octree-Based Large-Scale Contexts Model for Point Cloud Compression.,"Chunyang Fu, Ge Li, Rui Song, Wei Gao, Shan Liu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19942
DOC2PPT: Automatic Presentation Slides Generation from Scientific Documents.,"Tsu-Jui Fu, William Yang Wang, Daniel McDuff, Yale Song",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19943
Unsupervised Underwater Image Restoration: From a Homology Perspective.,"Zhenqi Fu, Huangxing Lin, Yan Yang, Shu Chai, Liyan Sun, Yue Huang, Xinghao Ding",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19944
Playing Lottery Tickets with Vision and Language.,"Zhe Gan, Yen-Chun Chen, Linjie Li, Tianlong Chen, Yu Cheng, Shuohang Wang, Jingjing Liu, Lijuan Wang, Zicheng Liu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19945
Feature Distillation Interaction Weighting Network for Lightweight Image Super-resolution.,"Guangwei Gao, Wenjie Li, Juncheng Li, Fei Wu, Huimin Lu, Yi Yu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19946
Weakly-Supervised Salient Object Detection Using Point Supervison.,"Shuyong Gao, Wei Zhang, Yan Wang, Qianyu Guo, Chenglong Zhang, Yangji He, Wenqiang Zhang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19947
Latent Space Explanation by Intervention.,"Itai Gat, Guy Lorberbom, Idan Schwartz, Tamir Hazan",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19948
Lifelong Person Re-identification by Pseudo Task Knowledge Preservation.,"Wenhang Ge, Junlong Du, Ancong Wu, Yuqiao Xian, Ke Yan, Feiyue Huang, Wei-Shi Zheng",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19949
Adversarial Robustness in Multi-Task Learning: Promises and Illusions.,"Salah Ghamizi, Maxime Cordy, Mike Papadakis, Yves Le Traon",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19950
Deep Confidence Guided Distance for 3D Partial Shape Registration.,"Dvir Ginzburg, Dan Raviv",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19951
Predicting Physical World Destinations for Commands Given to Self-Driving Cars.,"Dusan Grujicic, Thierry Deruyttere, Marie-Francine Moens, Matthew B. Blaschko",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19952
Towards Light-Weight and Real-Time Line Segment Detection.,"Geonmo Gu, ByungSoo Ko, SeoungHyun Go, Sung-Hyun Lee, Jingeun Lee, Minchul Shin",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19953
Exploiting Fine-Grained Face Forgery Clues via Progressive Enhancement Learning.,"Qiqi Gu, Shen Chen, Taiping Yao, Yang Chen, Shouhong Ding, Ran Yi",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19954
Delving into the Local: Dynamic Inconsistency Learning for DeepFake Video Detection.,"Zhihao Gu, Yang Chen, Taiping Yao, Shouhong Ding, Jilin Li, Lizhuang Ma",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19955
Assessing a Single Image in Reference-Guided Image Synthesis.,"Jiayi Guo, Chaoqun Du, Jiangshan Wang, Huijuan Huang, Pengfei Wan, Gao Huang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19956
Contrastive Learning from Extremely Augmented Skeleton Sequences for Self-Supervised Action Recognition.,"Tianyu Guo, Hong Liu, Zhan Chen, Mengyuan Liu, Tao Wang, Runwei Ding",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19957
Convolutional Neural Network Compression through Generalized Kronecker Product Decomposition.,"Marawan Gamal Abdel Hameed, Marzieh S. Tahaei, Ali Mosleh, Vahid Partovi Nia",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19958
Meta Faster R-CNN: Towards Accurate Few-Shot Object Detection with Attentive Feature Alignment.,"Guangxing Han, Shiyuan Huang, Jiawei Ma, Yicheng He, Shih-Fu Chang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19959
Delving into Probabilistic Uncertainty for Unsupervised Domain Adaptive Person Re-identification.,"Jian Han, Ya-Li Li, Shengjin Wang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19960
Laneformer: Object-Aware Row-Column Transformers for Lane Detection.,"Jianhua Han, Xiajun Deng, Xinyue Cai, Zhen Yang, Hang Xu, Chunjing Xu, Xiaodan Liang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19961
Modify Self-Attention via Skeleton Decomposition for Effective Point Cloud Transformer.,"Jiayi Han, Longbin Zeng, Liang Du, Xiaoqing Ye, Weiyang Ding, Jianfeng Feng",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19962
Generalizable Person Re-identification via Self-Supervised Batch Norm Test-Time Adaption.,"Ke Han, Chenyang Si, Yan Huang, Liang Wang, Tieniu Tan",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19963
RRL: Regional Rotate Layer in Convolutional Neural Networks.,"Zongbo Hao, Tao Zhang, Mingwang Chen, Kaixu Zhou",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19964
QueryProp: Object Query Propagation for High-Performance Video Object Detection.,"Fei He, Naiyu Gao, Jian Jia, Xin Zhao, Kaiqi Huang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19965
Flow-Based Unconstrained Lip to Speech Generation.,"Jinzheng He, Zhou Zhao, Yi Ren, Jinglin Liu, Baoxing Huai, Nicholas Jing Yuan",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19966
TransFG: A Transformer Architecture for Fine-Grained Recognition.,"Ju He, Jieneng Chen, Shuai Liu, Adam Kortylewski, Cheng Yang, Yutong Bai, Changhu Wang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19967
Self-Supervised Robust Scene Flow Estimation via the Alignment of Probability Density Functions.,"Pan He, Patrick Emami, Sanjay Ranka, Anand Rangarajan",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19968
SVGA-Net: Sparse Voxel-Graph Attention Network for 3D Object Detection from Point Clouds.,"Qingdong He, Zhengning Wang, Hao Zeng, Yi Zeng, Yijun Liu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19969
SECRET: Self-Consistent Pseudo Label Refinement for Unsupervised Domain Adaptive Person Re-identification.,"Tao He, Leqi Shen, Yuchen Guo, Guiguang Ding, Zhenhua Guo",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19970
Visual Semantics Allow for Textual Reasoning Better in Scene Text Recognition.,"Yue He, Chen Chen, Jing Zhang, Juhua Liu, Fengxiang He, Chaoyue Wang, Bo Du",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19971
Ranking Info Noise Contrastive Estimation: Boosting Contrastive Learning via Ranked Positives.,"David T. Hoffmann, Nadine Behrmann, Juergen Gall, Thomas Brox, Mehdi Noroozi",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19972
Uncertainty-Driven Dehazing Network.,"Ming Hong, Jianzhuang Liu, Cuihua Li, Yanyun Qu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19973
Shadow Generation for Composite Image in Real-World Scenes.,"Yan Hong, Li Niu, Jianfu Zhang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19974
Shape-Adaptive Selection and Measurement for Oriented Object Detection.,"Liping Hou, Ke Lu, Jian Xue, Yuqiu Li",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19975
H^2-MIL: Exploring Hierarchical Representation with Heterogeneous Multiple Instance Learning for Whole Slide Image Analysis.,"Wentai Hou, Lequan Yu, Chengxuan Lin, Helong Huang, Rongshan Yu, Jing Qin, Liansheng Wang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19976
Elastic-Link for Binarized Neural Networks.,"Jie Hu, Ziheng Wu, Vince Junkai Tan, Zhilin Lu, Mengze Zeng, Enhua Wu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19977
FInfer: Frame Inference-Based Deepfake Detection for High-Visual-Quality Videos.,"Juan Hu, Xin Liao, Jinwen Liang, Wenbo Zhou, Zheng Qin",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19978
Bi-volution: A Static and Dynamic Coupled Filter.,"Xiwei Hu, Xuanhong Chen, Bingbing Ni, Teng Li, Yutian Liu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19979
AFDetV2: Rethinking the Necessity of the Second Stage for Object Detection from Point Clouds.,"Yihan Hu, Zhuangzhuang Ding, Runzhou Ge, Wenxin Shao, Li Huang, Kun Li, Qiang Liu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19980
Divide-and-Regroup Clustering for Domain Adaptive Person Re-identification.,"Zhengdong Hu, Yifan Sun, Yi Yang, Jianguang Zhou",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19981
CMUA-Watermark: A Cross-Model Universal Adversarial Watermark for Combating Deepfakes.,"Hao Huang, Yongtao Wang, Zhaoyu Chen, Yuze Zhang, Yuheng Li, Zhi Tang, Wei Chu, Jingdong Chen, Weisi Lin, Kai-Kuang Ma",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19982
Deconfounded Visual Grounding.,"Jianqiang Huang, Yu Qin, Jiaxin Qi, Qianru Sun, Hanwang Zhang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19983
Learning to Model Pixel-Embedded Affinity for Homogeneous Instance Segmentation.,"Wei Huang, Shiyu Deng, Chang Chen, Xueyang Fu, Zhiwei Xiong",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19984
Channelized Axial Attention - considering Channel Relation within Spatial Attention for Semantic Segmentation.,"Ye Huang, Di Kang, Wenjing Jia, Liu Liu, Xiangjian He",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19985
UFPMP-Det: Toward Accurate and Efficient Object Detection on Drone Imagery.,"Yecheng Huang, Jiaxin Chen, Di Huang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19986
