title,authors,conference_name,conference_year,link
Max-Sum with Quadtrees for Decentralized Coordination in Continuous Domains.,"Dimitrios Troullinos, Georgios Chalkiadakis, Vasilis Samoladas, Markos Papageorgiou","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/74
Strategy Proof Mechanisms for Facility Location with Capacity Limits.,Toby Walsh,"31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/75
Modelling the Dynamics of Regret Minimization in Large Agent Populations: a Master Equation Approach.,"Zhen Wang, Chunjiang Mu, Shuyue Hu, Chen Chu, Xuelong Li","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/76
Monotone-Value Neural Networks: Exploiting Preference Monotonicity in Combinatorial Assignment.,"Jakob Weissteiner, Jakob Heiss, Julien Siems, Sven Seuken","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/77
Fourier Analysis-based Iterative Combinatorial Auctions.,"Jakob Weissteiner, Chris Wendler, Sven Seuken, Benjamin Lubin, Markus Püschel","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/78
Manipulating Elections by Changing Voter Perceptions.,"Junlin Wu, Andrew Estornell, Lecheng Kong, Yevgeniy Vorobeychik","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/79
Fast and Fine-grained Autoscaler for Streaming Jobs with Reinforcement Learning.,"Mingzhe Xing, Hangyu Mao, Zhen Xiao","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/80
Mechanism Design with Predictions.,"Chenyang Xu, Pinyan Lu","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/81
Efficient Multi-Agent Communication via Shapley Message Value.,"Di Xue, Lei Yuan, Zongzhang Zhang, Yang Yu","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/82
On the Complexity of Calculating Approval-Based Winners in Candidates-Embedded Metrics.,Yongjie Yang,"31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/83
Environment Design for Biased Decision Makers.,"Guanghui Yu, Chien-Ju Ho","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/84
Multi-Agent Concentrative Coordination with Decentralized Task Representation.,"Lei Yuan, Chenghe Wang, Jianhao Wang, Fuxiang Zhang, Feng Chen, Cong Guan, Zongzhang Zhang, Chongjie Zhang, Yang Yu","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/85
Correlation-Based Algorithm for Team-Maxmin Equilibrium in Multiplayer Extensive-Form Games.,"Youzhi Zhang, Bo An, V. S. Subrahmanian","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/86
Strategyproof Mechanisms for Group-Fair Facility Location Problems.,"Houyu Zhou, Minming Li, Hau Chan","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/87
Evolutionary Approach to Security Games with Signaling.,"Adam Zychowski, Jacek Mandziuk, Elizabeth Bondi, Aravind Venugopal, Milind Tambe, Balaraman Ravindran","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/88
Detecting Out-Of-Context Objects Using Graph Contextual Reasoning Network.,"Manoj Acharya, Anirban Roy, Kaushik Koneripalli, Susmit Jha, Christopher Kanan, Ajay Divakaran","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/89
Axiomatic Foundations of Explainability.,"Leila Amgoud, Jonathan Ben-Naim","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/90
