title,authors,conference_name,conference_year,link
FFHQ-UV: Normalized Facial UV-Texture Dataset for 3D Face Reconstruction.,"Haoran Bai, Di Kang, Haoxian Zhang, Jinshan Pan, Linchao Bao","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00043
Robust Model-based Face Reconstruction through Weakly-Supervised Outlier Segmentation.,"Chunlu Li, Andreas Morel-Forster, Thomas Vetter, Bernhard Egger, Adam Kortylewski","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00044
Learning Neural Proto-Face Field for Disentangled 3D Face Modeling in the Wild.,"Zhenyu Zhang, Renwang Chen, Weijian Cao, Ying Tai, Chengjie Wang","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00045
A Hierarchical Representation Network for Accurate and Detailed Face Reconstruction from In-The-Wild Images.,"Biwen Lei, Jianqiang Ren, Mengyang Feng, Miaomiao Cui, Xuansong Xie","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00046
BlendFields: Few-Shot Example-Driven Facial Modeling.,"Kacper Kania, Stephan J. Garbin, Andrea Tagliasacchi, Virginia Estellers, Kwang Moo Yi, Julien Valentin, Tomasz Trzcinski, Marek Kowalski","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00047
Implicit Neural Head Synthesis via Controllable Local Deformation Fields.,"Chuhan Chen, Matthew O'Toole, Gaurav Bharaj, Pablo Garrido","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00048
DPE: Disentanglement of Pose and Expression for General Video Portrait Editing.,"Youxin Pang, Yong Zhang, Weize Quan, Yanbo Fan, Xiaodong Cun, Ying Shan, Dong-Ming Yan","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00049
GANHead: Towards Generative Animatable Neural Head Avatars.,"Sijing Wu, Yichao Yan, Yunhao Li, Yuhao Cheng, Wenhan Zhu, Ke Gao, Xiaobo Li, Guangtao Zhai","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00050
EDGE: Editable Dance Generation From Music.,"Jonathan Tseng, Rodrigo Castellon, C. Karen Liu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00051
Unsupervised Volumetric Animation.,"Aliaksandr Siarohin, Willi Menapace, Ivan Skorokhodov, Kyle Olszewski, Jian Ren, Hsin-Ying Lee, Menglei Chai, Sergey Tulyakov","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00452
Blowing in the Wind: CycleNet for Human Cinemagraphs from Still Images.,"Hugo Bertiche, Niloy J. Mitra, Kuldeep Kulkarni, Chun-Hao Paul Huang, Tuanfeng Y. Wang, Meysam Madadi, Sergio Escalera, Duygu Ceylan","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00052
Generating Holistic 3D Human Motion from Speech.,"Hongwei Yi, Hualin Liang, Yifei Liu, Qiong Cao, Yandong Wen, Timo Bolkart, Dacheng Tao, Michael J. Black","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00053
Avatars Grow Legs: Generating Smooth Human Motion from Sparse Tracking Inputs with Diffusion Model.,"Yuming Du, Robin Kips, Albert Pumarola, Sebastian Starke, Ali K. Thabet, Artsiom Sanakoyeu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00054
Learning Anchor Transformations for 3D Garment Animation.,"Fang Zhao, Zekun Li, Shaoli Huang, Junwu Weng, Tianfei Zhou, Guo-Sen Xie, Jue Wang, Ying Shan","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00055
CloSET: Modeling Clothed Humans on Continuous Surface with Explicit Template Decomposition.,"Hongwen Zhang, Siyou Lin, Ruizhi Shao, Yuxiang Zhang, Zerong Zheng, Han Huang, Yandong Guo, Yebin Liu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00056
ECON: Explicit Clothed humans Optimized via Normal integration.,"Yuliang Xiu, Jinlong Yang, Xu Cao, Dimitrios Tzionas, Michael J. Black","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00057
PersonNeRF : Personalized Reconstruction from Photo Collections.,"Chung-Yi Weng, Pratul P. Srinivasan, Brian Curless, Ira Kemelmacher-Shlizerman","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00058
3D Human Mesh Estimation from Virtual Markers.,"Xiaoxuan Ma, Jiajun Su, Chunyu Wang, Wentao Zhu, Yizhou Wang","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00059
Overcoming the TradeOff between Accuracy and Plausibility in 3D Hand Shape Reconstruction.,"Ziwei Yu, Chen Li, Linlin Yang, Xiaoxu Zheng, Michael Bi Mi, Gim Hee Lee, Angela Yao","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00060
Recovering 3D Hand Mesh Sequence from a Single Blurry Image: A New Dataset and Temporal Unfolding.,"Yeonguk Oh, JoonKyu Park, Jaeha Kim, Gyeongsik Moon, Kyoung Mu Lee","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00061
MeMaHand: Exploiting Mesh-Mano Interaction for Single Image Two-Hand Reconstruction.,"Congyi Wang, Feida Zhu, Shilei Wen","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00062
PLIKS: A Pseudo-Linear Inverse Kinematic Solver for 3D Human Body Estimation.,"Karthik Shetty, Annette Birkhold, Srikrishna Jaganathan, Norbert Strobel, Markus Kowarschik, Andreas K. Maier, Bernhard Egger","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00063
CAMS: CAnonicalized Manipulation Spaces for Category-Level Functional Hand-Object Manipulation Synthesis.,"Juntian Zheng, Qingyuan Zheng, Lixing Fang, Yun Liu, Li Yi","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00064
Instant-NVR: Instant Neural Volumetric Rendering for Human-object Interactions from Monocular RGBD Stream.,"Yuheng Jiang, Kaixin Yao, Zhuo Su, Zhehao Shen, Haimin Luo, Lan Xu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00065
BundleSDF: Neural 6-DoF Tracking and 3D Reconstruction of Unknown Objects.,"Bowen Wen, Jonathan Tremblay, Valts Blukis, Stephen Tyree, Thomas Müller, Alex Evans, Dieter Fox, Jan Kautz, Stan Birchfield","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00066
Human-Art: A Versatile Human-Centric Dataset Bridging Natural and Artificial Scenes.,"Xuan Ju, Ailing Zeng, Jianan Wang, Qiang Xu, Lei Zhang","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00067
Omnimatte3D: Associating Objects and Their Effects in Unconstrained Monocular Video.,"Mohammed Suhail, Erika Lu, Zhengqi Li, Noah Snavely, Leonid Sigal, Forrester Cole","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00068
On the Benefits of 3D Pose and Tracking for Human Action Recognition.,"Jathushan Rajasegaran, Georgios Pavlakos, Angjoo Kanazawa, Christoph Feichtenhofer, Jitendra Malik","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00069
Towards Stable Human Pose Estimation via Cross-View Fusion and Foot Stabilization.,"Li'an Zhuo, Jian Cao, Qi Wang, Bang Zhang, Liefeng Bo","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00070
Human Pose as Compositional Tokens.,"Zigang Geng, Chunyu Wang, Yixuan Wei, Ze Liu, Houqiang Li, Han Hu","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00071
PoseExaminer: Automated Testing of Out-of-Distribution Robustness in Human Pose and Shape Estimation.,"Qihao Liu, Adam Kortylewski, Alan L. Yuille","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00072
SLOPER4D: A Scene-Aware Dataset for Global 4D Human Pose Estimation in Urban Environments.,"Yudi Dai, Yitai Lin, Xiping Lin, Chenglu Wen, Lan Xu, Hongwei Yi, Siqi Shen, Yuexin Ma, Cheng Wang","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00073
Semi-Supervised 2D Human Pose Estimation Driven by Position Inconsistency Pseudo Label Correction Module.,"Linzhi Huang, Yulong Li, Hongbo Tian, Yue Yang, Xiangang Li, Weihong Deng, Jieping Ye","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00074
Human Pose Estimation in Extremely Low-Light Conditions.,"Sohyun Lee, Jaesung Rim, Boseung Jeong, Geonu Kim, Byungju Woo, Haechan Lee, Sunghyun Cho, Suha Kwak","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00075
Flexible-Cm GAN: Towards Precise 3D Dose Prediction in Radiotherapy.,"Riqiang Gao, Bin Lou, Zhoubing Xu, Dorin Comaniciu, Ali Kamen","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00076
DualRefine: Self-Supervised Depth and Pose Estimation Through Iterative Epipolar Sampling and Refinement Toward Equilibrium.,"Antyanta Bangunharcana, Ahmed Magd, Kyung-Soo Kim","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00077
A Rotation-Translation-Decoupled Solution for Robust and Efficient Visual-Inertial Initialization.,"Yijia He, Bo Xu, Zhanpeng Ouyang, Hongdong Li","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00078
Semidefinite Relaxations for Robust Multiview Triangulation.,"Linus Härenstam-Nielsen, Niclas Zeller, Daniel Cremers","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00079
A Probabilistic Attention Model with Occlusion-aware Texture Regression for 3D Hand Reconstruction from a Single RGB Image.,"Zheheng Jiang, Hossein Rahmani, Sue Black, Bryan M. Williams","CVPR 2023:
Vancouver, BC, Canada",2023,https://doi.org/10.1109/CVPR52729.2023.00080
